职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
JAVA高级程序员,民营,20-99人,2019-09-20 00:50:59,本科,软件/互联网开发/系统集成,3-5年,郑州保易达信息技术有限公司,10K-15K,郑州,五险一金绩效奖金带薪年假弹性工作定期体检
Java软件开发实习生 薪资5K+,民营,100-499人,2019-09-20 00:51:18,大专,软件/互联网开发/系统集成,不限,无锡极客信息技术有限公司,6K-8K,无锡,五险一金年底双薪绩效奖金通讯补助餐补
java开发工程师,股份制企业,100-499人,2019-09-20 00:50:05,本科,软件/互联网开发/系统集成,5-10年,神州数码医疗科技股份有限公司,15K-25K,北京-海淀区,五险一金绩效奖金交通补助餐补通讯补助
中级JAVA工程师,股份制企业,100-499人,2019-09-20 00:51:53,本科,软件/互联网开发/系统集成,1-3年,北京中盈安信技术服务股份有限公司,10K-15K,北京-海淀区,节日福利五险一金年底双薪绩效奖金餐补
Java开发工程师(金融）,股份制企业,500-999人,2019-09-20 00:52:02,本科,软件/互联网开发/系统集成,5-10年,北京寺库商贸有限公司,15K-20K,北京-东城区,五险一金绩效奖金带薪年假弹性工作定期体检
Java开发实习生—项目缺人,民营,100-499人,2019-09-20 14:09:23,学历不限,化工,不限,湖北众康空间体育产业孵化器有限公司,4K-6.5K,武汉-江夏区,五险一金全勤奖年底双薪绩效奖金包住
半成品LTS（JAVA工程师）,外商独资,20-99人,2019-09-20 00:50:05,本科,IT运维/技术支持,不限,锦湖轮胎(天津)有限公司,4K-6K,天津,五险一金年底双薪绩效奖金定期体检节日福利
java高级开发工程师,民营,100-499人,2019-09-20 00:51:41,本科,软件/互联网开发/系统集成,5-10年,内蒙古华讯软件有限公司,6K-12K,呼和浩特,五险一金周末双休全勤奖绩效奖金交通补助
苏州-资深java开发工程师（RESTful） (MJ000276),合资,500-999人,2019-09-20 00:50:42,本科,软件/互联网开发/系统集成,5-10年,盟拓软件(苏州)有限公司上海分公司,15K-25K,苏州,五险一金绩效奖金餐补带薪年假节日福利
JAVA研发工程师,股份制企业,100-499人,2019-09-20 00:51:07,大专,软件/互联网开发/系统集成,3-5年,山东普瑞森医疗设备股份有限公司,6K-8K,济宁,不加班节日福利五险一金绩效奖金交通补助
java开发,民营,20-99人,2019-09-20 00:50:55,本科,软件/互联网开发/系统集成,3-5年,西安迈实软件技术有限公司,4K-6K,哈尔滨-香坊区,五险加班补助
java开发工程师,民营,20人以下,2019-09-20 00:52:23,本科,软件/互联网开发/系统集成,3-5年,烟台牛链网络科技有限公司,8K-10K,烟台,五险一金绩效奖金带薪年假弹性工作节日福利
java开发工程师（中高级）,外商独资,100-499人,2019-09-20 00:52:09,本科,软件/互联网开发/系统集成,3-5年,威发系统(中国)有限公司,8K-16K,西安,五险一金年底双薪交通补助餐补带薪年假
高级JAVA工程师,股份制企业,500-999人,2019-09-20 00:51:00,大专,软件/互联网开发/系统集成,5-10年,上海锦江国际电子商务有限公司,15K-25K,上海-黄浦区,五险一金绩效奖金年终分红加班补助包吃
高级JAVA开发工程师,民营,100-499人,2019-09-20 00:50:41,大专,软件/互联网开发/系统集成,3-5年,深圳合生网络科技有限公司,12K-22K,深圳,五险一金绩效奖金交通补助弹性工作员工旅游
java开发组长,民营,100-499人,2019-09-20 00:51:59,学历不限,软件/互联网开发/系统集成,3-5年,山东益源环保科技有限公司,8K-12K,济南,五险一金年底双薪定期体检节日福利周末双休
JAVA高级开发工程师,民营,20人以下,2019-09-20 00:50:36,大专,软件/互联网开发/系统集成,1-3年,西安百想科技有限公司,8K-15K,西安,周末双休五险一金年底双薪绩效奖金加班补助
JAVA中级开发工程师,国企,100-499人,2019-09-20 00:52:51,本科,软件/互联网开发/系统集成,3-5年,工信通(北京)信息技术有限公司,8K-10K,北京,五险一金绩效奖金全勤奖带薪年假补充医疗保险
java开发工程师,国企,100-499人,2019-09-20 00:51:37,本科,软件/互联网开发/系统集成,1-3年,天翼视讯传媒有限公司,8K-15K,上海,五险一金绩效奖金餐补通讯补助带薪年假
急聘Java开发工程师助理,民营,100-499人,2019-09-20 14:07:42,大专,软件/互联网开发/系统集成,不限,湖北阿百云健康科技服务有限公司,4K-6K,武汉,周末双休五险一金包住全勤奖带薪年假
Java开发工程师,民营,20人以下,2019-09-20 09:21:37,本科,软件/互联网开发/系统集成,1-3年,山西安星达科技有限公司,3K-6K,太原,周末双休全勤奖五险一金加班补助节日福利
java开发工程师,民营,500-999人,2019-09-20 09:31:08,本科,软件/互联网开发/系统集成,3-5年,上海得逸信息技术有限公司,14K-16K,南京-建邺区,五险一金弹性工作带薪年假定期体检员工旅游
Java工程师,民营,20-99人,2019-09-20 00:50:34,大专,软件/互联网开发/系统集成,3-5年,山东泓萃信息技术有限公司,8K-10K,济南,五险一金周末双休节日福利
java工程师,民营,20-99人,2019-09-20 00:50:34,大专,软件/互联网开发/系统集成,1-3年,北京紫锐世博科技有限公司,6K-8K,北京,五险一金交通补助带薪年假通讯补助餐补
java开发工程师,民营,1000-9999人,2019-09-20 00:52:14,本科,软件/互联网开发/系统集成,3-5年,彩讯科技股份有限公司,10K-15K,上海,五险一金绩效奖金股票期权通讯补助带薪年假
java开发工程师,上市公司,1000-9999人,2019-09-20 00:51:12,本科,软件/互联网开发/系统集成,3-5年,北京中科金财科技股份有限公司杭州分公司,9K-13K,杭州,五险一金年底双薪交通补助餐补通讯补助
后端开发java、PHP、.net语言开发,民营,100-499人,2019-09-20 00:52:37,学历不限,软件/互联网开发/系统集成,不限,河北尚金房地产开发集团有限公司,4K-6K,保定,包吃包住全勤奖节日福利
JAVA软件工程师（郑州）,民营,100-499人,2019-09-20 00:51:21,大专,软件/互联网开发/系统集成,3-5年,上海南康科技有限公司,5K-8K,郑州-金水区,五险一金餐补带薪年假定期体检员工旅游
高级java开发工程师,民营,100-499人,2019-09-20 00:52:02,本科,软件/互联网开发/系统集成,3-5年,北京宝润兴业科技股份有限公司,15K-20K,深圳,五险一金周末双休定期体检节日福利加班补助
中级java工程师,其它,20-99人,2019-09-20 00:51:23,本科,软件/互联网开发/系统集成,1-3年,江西新能源汽车大数据中心有限公司,10K-15K,上海,五险一金
高级java开发工程师,民营,20-99人,2019-09-20 00:50:31,大专,软件/互联网开发/系统集成,3-5年,南京绿和信息技术有限公司,10K-12K,南京,五险一金年底双薪绩效奖金加班补助交通补助
java开发工程师,民营,100-499人,2019-09-20 14:15:29,大专,软件/互联网开发/系统集成,3-5年,深圳合生网络科技有限公司,10K-15K,上海,五险一金绩效奖金带薪年假全勤奖节日福利
中高级JAVA开发工程师,民营,100-499人,2019-09-20 00:50:44,本科,其他,3-5年,广州唯咖玖网络科技有限公司,15K-25K,广州-天河区,
java开发工程师,民营,100-499人,2019-09-20 00:50:39,本科,软件/互联网开发/系统集成,3-5年,深圳市德立云物联网科技有限公司,15K-20K,深圳,五险一金餐补全勤奖节日福利
Java开发工程师,不限,20人以下,2019-09-20 00:52:35,本科,软件/互联网开发/系统集成,1-3年,上海动永网络科技有限公司,7K-12K,上海,五险一金绩效奖金交通补助带薪年假员工旅游
java高级开发工程师,股份制企业,100-499人,2019-09-20 00:51:09,本科,软件/互联网开发/系统集成,5-10年,上海能良电子科技有限公司,15K-20K,上海,五险一金公司重点项目
java研发工程师,民营,20-99人,2019-09-20 00:52:46,本科,软件/互联网开发/系统集成,3-5年,浙江原初数据科技有限公司,10K-20K,杭州,五险一金绩效奖金包吃弹性工作试用期全额
java高级工程师,合资,100-499人,2019-09-20 00:50:59,大专,软件/互联网开发/系统集成,3-5年,广东南方海岸科技服务有限公司,8K-15K,广州-海珠区,五险一金年底双薪绩效奖金餐补带薪年假
java架构师,上市公司,20-99人,2019-09-20 00:50:26,本科,软件/互联网开发/系统集成,5-10年,杭州银杏谷企业管理咨询有限公司,25K-50K,杭州,五险一金包吃包住年底双薪绩效奖金
Java开发工程师,民营,20-99人,2019-09-20 14:02:22,大专,软件/互联网开发/系统集成,3-5年,北京弘毅知行科技有限公司,10K-15K,北京,五险一金年底双薪绩效奖金加班补助全勤奖
java工程师,民营,20-99人,2019-09-20 00:50:44,本科,软件/互联网开发/系统集成,1-3年,赫里奥(苏州)科技有限公司,6K-10K,苏州,年底双薪五险一金周末双休带薪年假股票期权
java高级工程师,民营,20-99人,2019-09-20 00:52:52,本科,软件/互联网开发/系统集成,3-5年,长春风火轮科技有限公司,8K-12K,长春,绩效奖金五险一金带薪年假每年多次调薪周末双休
高级java开发工程师,民营,20-99人,2019-09-20 00:50:32,本科,软件/互联网开发/系统集成,3-5年,北京中安瑞力科技有限公司,10K-20K,北京,绩效奖金五险一金股票期权弹性工作通讯补助
java工程师,国企,100-499人,2019-09-20 00:51:03,本科,软件/互联网开发/系统集成,5-10年,中国建筑工业出版社,10K-15K,北京,五险一金定期体检包吃带薪年假节日福利
中级java工程师（民办院校勿投）,合资,100-499人,2019-09-20 14:15:17,本科,软件/互联网开发/系统集成,3-5年,北京经纬中天信息技术有限公司,12K-20K,北京-海淀区,周末双休餐补绩效奖金五险一金带薪年假
Java高级开发工程师,民营,不限,2019-09-20 00:52:59,本科,软件/互联网开发/系统集成,5-10年,深圳市德科信息技术有限公司北京分公司,16K-22K,北京,五险一金节日福利不加班周末双休每年多次调薪
高级java工程师,其它,100-499人,2019-09-20 00:52:03,本科,软件/互联网开发/系统集成,5-10年,北京神州云合数据科技发展有限公司,18K-28K,北京-海淀区,五险一金年底双薪绩效奖金交通补助餐补
JAVA程序员,民营,20-99人,2019-09-20 00:51:37,学历不限,软件/互联网开发/系统集成,不限,徐州海派科技有限公司,5K-8K,徐州,五险一金绩效奖金加班补助包住带薪年假
急聘中高级JAVA开发（重金所）,民营,500-999人,2019-09-20 14:33:54,本科,软件/互联网开发/系统集成,3-5年,深圳市博悦科创科技有限公司,10K-15K,深圳-福田区,五险一金员工旅游定期体检周末双休带薪年假
java开发工程师,其它,20-99人,2019-09-20 00:52:10,大专,软件/互联网开发/系统集成,1-3年,山东儒商信息科技有限公司,6K-8K,济南-高新区,五险一金带薪年假节日福利年底双薪加班补助
高级Java软件工程师,民营,100-499人,2019-09-20 00:52:46,本科,软件/互联网开发/系统集成,3-5年,上海天正智能数据服务有限公司,10K-15K,上海-长宁区,14薪节日福利高温补贴员工旅游定期体检
java工程师,其它,100-499人,2019-09-20 00:51:48,本科,软件/互联网开发/系统集成,3-5年,耐特康赛网络技术(北京)有限公司,12K-18K,北京-朝阳区,五险一金全勤奖带薪年假补充医疗保险定期体检
高级java开发工程师,民营,20-99人,2019-09-20 00:50:50,本科,软件/互联网开发/系统集成,1-3年,深圳市三棱网络科技有限公司北京分公司,10K-20K,北京,创业公司14薪股票期权五险一金全额公积金
java开发工程师（外包）,不限,不限,2019-09-20 00:52:39,大专,软件/互联网开发/系统集成,3-5年,海纳英才信息技术(深圳)有限公司,10K-14K,北京-朝阳区,员工旅游周末双休五险一金带薪年假节日福利
 GIS开发工程师（java岗）,国企,100-499人,2019-09-20 00:52:42,本科,软件/互联网开发/系统集成,不限,国信司南(北京)地理信息技术有限公司,15K-25K,北京,加班补助全勤奖绩效奖金五险一金周末双休
高级Java软件工程师,民营,100-499人,2019-09-20 00:52:46,本科,软件/互联网开发/系统集成,3-5年,上海天正智能数据服务有限公司,10K-15K,上海,14薪节日福利高温补贴员工旅游定期体检
初级Java开发工程师[上海],不限,20-99人,2019-09-20 00:52:44,本科,软件/互联网开发/系统集成,1-3年,上海睿想信息科技有限公司,6K-8K,上海,五险一金年底双薪弹性工作定期体检节日福利
高级Java开发工程师,上市公司,10000人以上,2019-09-20 00:50:34,大专,软件/互联网开发/系统集成,5-10年,圆通速递有限公司,18K-30K,上海,每年多次调薪健身俱乐部绩效奖金五险一金年底双薪
高级后端开发工程师（Java）,上市公司,10000人以上,2019-09-20 00:50:34,本科,软件/互联网开发/系统集成,5-10年,圆通速递有限公司,20K-30K,上海-青浦区,五险一金年底双薪绩效奖金包吃包住
中级软件研发工程师（Java开发方向）,国企,10000人以上,2019-09-20 00:50:56,本科,银行,3-5年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
高级Java开发工程师,民营,20人以下,2019-09-20 00:52:42,本科,软件/互联网开发/系统集成,3-5年,湖南元果信息技术有限责任公司,5K-10K,长沙-芙蓉区,五险一金年终分红通讯补助带薪年假弹性工作
Java,上市公司,10000人以上,2019-09-20 00:50:34,大专,软件/互联网开发/系统集成,3-5年,圆通速递有限公司,15K-25K,上海,每年多次调薪健身俱乐部绩效奖金五险一金年底双薪
java软件工程师,不限,100-499人,2019-09-20 00:51:42,大专,软件/互联网开发/系统集成,1-3年,新疆侏罗纪石油技术开发有限公司,8K-15K,克拉玛依,五险一金绩效奖金加班补助交通补助餐补
java中高级工程师,其它,100-499人,2019-09-20 00:52:06,本科,软件/互联网开发/系统集成,3-5年,中国燃料有限公司,15K-25K,北京,五险一金交通补助餐补通讯补助
高级java软件工程师,合资,100-499人,2019-09-20 00:50:59,本科,软件/互联网开发/系统集成,3-5年,广东南方海岸科技服务有限公司,8K-15K,广州-海珠区,五险一金年底双薪绩效奖金餐补带薪年假
初级软件研发工程师（Java开发方向）,国企,10000人以上,2019-09-20 00:50:56,本科,银行,1-3年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
Java开发工程师,民营,20-99人,2019-09-20 00:50:40,本科,软件/互联网开发/系统集成,3-5年,杭州领势科技有限公司,12K-18K,杭州,节日福利年终分红每年多次调薪带薪年假五险一金
后端java工程师,民营,20-99人,2019-09-20 00:52:25,本科,软件/互联网开发/系统集成,1-3年,上海玉狐网络科技有限公司,20K-30K,菲律宾,全勤奖年底双薪绩效奖金年终分红加班补助
高级IT工程师（JAVA方向）,合资,1000-9999人,2019-09-20 00:51:47,本科,软件/互联网开发/系统集成,3-5年,北京京港地铁有限公司,薪资面议,北京,五险一金绩效奖金交通补助餐补带薪年假
Java工程师,民营,100-499人,2019-09-20 00:52:46,本科,软件/互联网开发/系统集成,不限,上海天正智能数据服务有限公司,6K-8K,宁波-鄞州区,五险一金年底双薪加班补助包住餐补
高级软件研发工程师（Java开发方向）,国企,10000人以上,2019-09-20 00:50:56,本科,银行,5-10年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
JAVA软件开发工程师（中高级）,外商独资,20-99人,2019-09-20 00:50:48,本科,软件/互联网开发/系统集成,1-3年,三通信息科技(合肥)有限公司,8K-11K,合肥,五险一金绩效奖金带薪年假定期体检年底双薪
java开发工程师,民营,500-999人,2019-09-20 00:51:32,本科,软件/互联网开发/系统集成,1-3年,江苏智蓝信息科技有限公司,10K-15K,上海,
java开发工程师,上市公司,100-499人,2019-09-20 00:50:01,本科,软件/互联网开发/系统集成,5-10年,深圳麦亚信科技股份有限公司,15K-20K,深圳,绩效奖金五险一金周末双休员工旅游带薪年假
高级JAVA开发工程师,民营,20-99人,2019-09-20 14:12:22,本科,软件/互联网开发/系统集成,3-5年,北京陆融通达科技有限责任公司,10K-20K,北京,五险一金年底双薪全勤奖餐补带薪年假
java开发工程师,民营,20人以下,2019-09-20 14:08:27,本科,软件/互联网开发/系统集成,5-10年,天津艾尔德科技发展有限公司,8K-10K,天津,创业公司周末双休五险一金绩效奖金加班补助
Java开发工程师,民营,20-99人,2019-09-20 00:52:21,大专,软件/互联网开发/系统集成,5-10年,成都永朔科技有限公司,8K-10K,成都,年底双薪五险一金绩效奖金加班补助弹性工作
Java高级开发工程师,民营,100-499人,2019-09-20 14:26:06,本科,软件/互联网开发/系统集成,5-10年,山东经桥商务集团有限公司,20K-30K,济南,节日福利员工旅游五险一金弹性工作绩效奖金
java开发工程师,民营,20人以下,2019-09-20 14:24:15,本科,软件/互联网开发/系统集成,3-5年,佛山市国泰大成科技有限公司,10K-15K,佛山,五险一金年底双薪绩效奖金年终分红带薪年假
中高级java开发工程师,民营,1000-9999人,2019-09-20 14:02:16,大专,软件/互联网开发/系统集成,不限,杭州三汇数字信息技术有限公司天津分公司,8K-15K,天津-西青区,每年多次调薪五险一金绩效奖金交通补助餐补
高薪诚聘java讲师,上市公司,10000人以上,2019-09-20 14:10:06,大专,教育/培训,1-3年,西安中软卓越信息技术有限公司,8K-15K,西安,五险一金周末双休补充医疗保险员工旅游绩效奖金
Java开发,上市公司,1000-9999人,2019-09-20 14:12:13,大专,软件/互联网开发/系统集成,1-3年,科大国创软件股份有限公司江苏分公司,8K-12K,南京-江宁区,五险一金节日福利定期体检带薪年假周末双休
JAVA工程师,民营,20-99人,2019-09-20 14:16:32,大专,软件/互联网开发/系统集成,1-3年,南京金智海智能科技有限公司,10K-15K,南京-鼓楼区,五险一金弹性工作带薪年假
架构师（Java）,民营,100-499人,2019-09-20 14:14:02,本科,软件/互联网开发/系统集成,5-10年,河南云库信息技术有限公司,10K-20K,郑州-高新区,周末双休节日福利每年多次调薪带薪年假弹性工作
Java开发工程师,民营,20-99人,2019-09-20 00:52:14,本科,软件/互联网开发/系统集成,不限,南京水动力信息科技有限公司,6K-12K,南京,五险一金餐补全勤奖交通补助节日福利
Java,民营,20-99人,2019-09-20 00:50:48,本科,软件/互联网开发/系统集成,3-5年,福建比利信息科技有限公司,6K-9K,福州,五险一金项目奖金员工旅游年底双薪绩效奖金
java高级开发工程师,股份制企业,500-999人,2019-09-20 14:27:09,本科,软件/互联网开发/系统集成,5-10年,深圳市锐明技术股份有限公司,20K-25K,成都-天府新区,五险一金带薪年假员工旅游绩效奖金年终分红
高级java工程师,民营,20-99人,2019-09-20 14:02:16,本科,软件/互联网开发/系统集成,5-10年,北京拓盛电子科技有限公司,15K-25K,北京,周末双休五险一金绩效奖金餐补弹性工作
Java前端开发工程师/开发助理,国企,100-499人,2019-09-20 14:07:16,大专,软件/互联网开发/系统集成,1-3年,知才(上海)信息技术有限公司,10K-15K,上海,五险一金绩效奖金年底双薪加班补助带薪年假
java后端开发工程师,股份制企业,500-999人,2019-09-20 14:04:54,大专,软件/互联网开发/系统集成,不限,海南港澳资讯产业股份有限公司上海分公司,10K-15K,上海-浦东新区,餐补五险一金带薪年假年底双薪通讯补助
java后端开发工程师,股份制企业,500-999人,2019-09-20 14:04:54,大专,软件/互联网开发/系统集成,不限,海南港澳资讯产业股份有限公司上海分公司,10K-15K,上海-浦东新区,餐补五险一金带薪年假年底双薪通讯补助
java开发工程师,股份制企业,20-99人,2019-09-20 00:51:05,本科,软件/互联网开发/系统集成,1-3年,乐普智芯(天津)医疗器械有限公司,4K-6K,天津,五险一金年底双薪餐补交通补助加班补助
Java开发工程师,上市公司,10000人以上,2019-09-20 00:50:40,大专,软件/互联网开发/系统集成,3-5年,圆通速递有限公司,15K-25K,上海,节日福利五险一金绩效奖金包吃包住
JAVA开发工程师,民营,20-99人,2019-09-20 00:51:12,大专,软件/互联网开发/系统集成,1-3年,山东维克特信息技术有限公司,6K-12K,潍坊,五险一金全勤奖餐补节日福利周末双休
高级Java工程师,股份制企业,20-99人,2019-09-20 00:50:34,本科,软件/互联网开发/系统集成,3-5年,山东蓝瑞电子信息技术有限公司,8K-10K,济南,绩效奖金带薪年假
JAVA高级软件工程师,其它,20-99人,2019-09-20 09:55:29,本科,软件/互联网开发/系统集成,3-5年,安徽亚创电子科技有限责任公司,10K-15K,合肥,年底双薪带薪年假员工旅游节日福利餐补
Java项目经理,民营,20-99人,2019-09-20 13:41:04,本科,项目管理/项目协调,5-10年,北京恒泰博远科技有限公司,18K-35K,北京,五险一金绩效奖金年终分红加班补助带薪年假
Java高级开发工程师/技术经理,民营,20-99人,2019-09-20 14:01:28,本科,软件/互联网开发/系统集成,5-10年,华源互联(广州)信息科技有限公司,20K-30K,广州,带薪年假定期体检周末双休节日福利七险一金
软件工程师/软件开发/Java开发/.net开发,民营,20人以下,2019-09-20 00:50:45,本科,软件/互联网开发/系统集成,不限,昆明文林博德信息有限公司,3K-5K,昆明,周末双休加班补助全勤奖定期体检
java工程师,民营,20-99人,2019-09-20 14:11:25,大专,软件/互联网开发/系统集成,1-3年,吉林省云图信息科技有限公司,5K-10K,长春-高新开发区,五险一金绩效奖金加班补助带薪年假
Java前端开发工程师,民营,20人以下,2019-09-20 00:50:45,本科,软件/互联网开发/系统集成,3-5年,武汉观铭鑫科技有限公司,8K-10K,武汉,五险一金绩效奖金交通补助弹性工作周末双休
java开发专员,民营,1000-9999人,2019-09-20 14:02:46,大专,软件/互联网开发/系统集成,不限,河南碧水源电子科技有限公司,4K-6K,郑州,五险一金绩效奖金包住带薪年假不加班
Java高级软件工程师,民营,100-499人,2019-09-20 14:20:05,本科,软件/互联网开发/系统集成,5-10年,税鸽飞腾信息科技有限公司,15K-25K,杭州,五险一金年底双薪绩效奖金餐补带薪年假
java初中高级开发工程师,民营,20-99人,2019-09-20 14:09:30,大专,软件/互联网开发/系统集成,3-5年,河南新青树科技有限公司,10K-20K,北京-西城区,弹性工作定期体检五险一金绩效奖金加班补助
java开发工程师,民营,100-499人,2019-09-20 00:50:41,大专,软件/互联网开发/系统集成,1-3年,深圳合生网络科技有限公司,10K-15K,深圳,通讯补助餐补房补带薪年假交通补助
java工程师,民营,20-99人,2019-09-20 00:52:10,本科,软件/互联网开发/系统集成,3-5年,南京度乐网络科技有限公司北京分公司,10K-15K,北京,五险一金绩效奖金交通补助餐补通讯补助
Java 高级工程师,民营,20-99人,2019-09-20 00:51:53,本科,软件/互联网开发/系统集成,3-5年,湖南泉汇三众科技有限公司,10K-13K,长沙,五险一金年底双薪绩效奖金餐补公司重点项目
java项目经理,股份制企业,20-99人,2019-09-20 14:27:16,大专,项目管理/项目协调,3-5年,武汉墨仗信息科技股份有限公司,8K-10K,武汉-江岸区,五险一金年底双薪绩效奖金加班补助全勤奖
java开发工程师,民营,20人以下,2019-09-20 00:52:42,大专,软件/互联网开发/系统集成,1-3年,湖南元果信息技术有限责任公司,4K-8K,长沙-芙蓉区,五险一金年终分红通讯补助带薪年假弹性工作
java讲师+带薪年假（东湖校区光谷）,其它,500-999人,2019-09-20 14:26:06,大专,教育/培训,1-3年,武汉一代人教育科技有限公司,8K-14K,武汉,五险一金年终分红绩效奖金交通补助通讯补助
Java开发工程师,上市公司,1000-9999人,2019-09-20 00:51:32,本科,软件/互联网开发/系统集成,3-5年,北京中科金财科技股份有限公司杭州分公司,10K-15K,宁波-鄞州区,五险一金年底双薪包吃
java开发工程师,民营,20-99人,2019-09-20 14:25:04,本科,软件/互联网开发/系统集成,3-5年,厦门临下科技有限公司,8K-15K,厦门-集美区,年底双薪绩效奖金带薪年假弹性工作节日福利
JAVA全栈工程师,民营,20-99人,2019-09-20 14:09:32,本科,软件/互联网开发/系统集成,3-5年,四川华软慧医科技有限公司,8K-15K,成都,五险一金年底双薪定期体检周末双休节日福利
Java讲师（高级）,不限,500-999人,2019-09-20 00:52:25,大专,教育/培训,1-3年,北京千锋互联科技有限公司郑州分公司,15K-20K,郑州,周末双休五险一金带薪年假定期体检员工旅游
JAVA开发工程师,国企,20-99人,2019-09-20 00:52:38,本科,软件/互联网开发/系统集成,1-3年,内蒙古航联科技开发有限责任公司,6K-8K,呼和浩特,五险一金绩效奖金交通补助餐补通讯补助
中高级java工程师,外商独资,100-499人,2019-09-20 14:15:23,大专,软件/互联网开发/系统集成,3-5年,北京诺明在线软件有限公司,10K-15K,北京,五险一金全勤奖带薪年假定期体检节日福利
JAVA开发工程师,国企,100-499人,2019-09-20 14:24:33,本科,软件/互联网开发/系统集成,3-5年,内蒙古航天信息有限公司,4K-6K,呼和浩特,五险一金绩效奖金交通补助餐补房补
java开发工程师 双休+五险一金+年假+福利,民营,20-99人,2019-09-20 14:21:05,本科,软件/互联网开发/系统集成,3-5年,深圳市恒星物联科技有限公司,6K-10K,长沙-岳麓区,周末双休五险一金定期体检节日福利带薪年假
Java开发工程师,民营,100-499人,2019-09-20 14:19:30,本科,软件/互联网开发/系统集成,5-10年,税鸽飞腾信息科技有限公司,8K-16K,杭州,五险一金周末双休年底双薪餐补弹性工作
java高级工程师,不限,不限,2019-09-20 14:11:21,本科,软件/互联网开发/系统集成,5-10年,智联RPO,30K-50K,深圳,五险一金全额公积金绩效奖金节日福利大牛带队
java开发实习生,股份制企业,100-499人,2019-09-20 14:00:26,大专,软件/互联网开发/系统集成,不限,北京旭豪科技有限公司,4K-6K,北京,五险一金年底双薪绩效奖金加班补助包吃
java技术经理,民营,20-99人,2019-09-20 14:18:28,本科,软件/互联网开发/系统集成,5-10年,北京易云时代信息技术有限公司,15K-30K,北京,五险一金年底双薪餐补通讯补助带薪年假
java开发工程师,民营,100-499人,2019-09-20 00:52:11,大专,软件/互联网开发/系统集成,1-3年,深圳市仁和兴业投资有限公司,5K-6K,深圳-龙岗区,五险一金绩效奖金全勤奖带薪年假节日福利
JAVA开发工程师,民营,20-99人,2019-09-20 00:51:38,学历不限,软件/互联网开发/系统集成,不限,济南旭腾信息科技有限公司,6K-8K,济南-高新区,五险一金绩效奖金餐补员工旅游节日福利
初级java开发工程师,其它,100-499人,2019-09-20 00:51:23,本科,软件/互联网开发/系统集成,无经验,山东德勤信息技术有限公司,4K-6K,济南,五险一金每年多次调薪年底双薪绩效奖金周末双休
java软件工程师,民营,20-99人,2019-09-20 00:50:35,大专,软件/互联网开发/系统集成,1-3年,吉林菲尔彻信息技术有限公司,4.5K-7.5K,长春,创业公司周末双休五险一金年底双薪股票期权
java开发工程师,民营,20-99人,2019-09-20 00:50:54,本科,软件/互联网开发/系统集成,1-3年,内蒙古龙腾睿昊智能有限公司,4K-6K,呼和浩特-玉泉区,创业公司餐补五险一金
java,民营,100-499人,2019-09-20 00:52:50,本科,软件/互联网开发/系统集成,3-5年,济南企叮咚信息科技有限公司,8K-12K,济南,五险一金年底双薪带薪年假节日福利年终分红
java工程师,民营,20-99人,2019-09-20 00:52:46,大专,软件/互联网开发/系统集成,3-5年,金网信通(大连)信息技术有限公司,6K-12K,大连,五险一金周末双休加班补助带薪年假弹性工作
Java开发软件工程师,民营,100-499人,2019-09-20 13:37:02,大专,软件/互联网开发/系统集成,1-3年,汇智动力信息技术,8K-10K,成都,五险一金年底双薪绩效奖金年终分红餐补
java软件工程师,民营,20-99人,2019-09-20 00:52:25,大专,软件/互联网开发/系统集成,1-3年,天津云拓网络科技有限公司,6K-8K,天津,创业公司五险一金绩效奖金弹性工作
高级JAVA开发工程师(偏架构方向) ,民营,20-99人,2019-09-20 00:50:30,大专,软件/互联网开发/系统集成,3-5年,销秘(重庆)云计算科技有限公司,10K-12K,重庆,五险一金绩效奖金带薪年假定期体检员工旅游
Java工程师,民营,20人以下,2019-09-20 14:24:26,本科,软件/互联网开发/系统集成,3-5年,西安老君软件科技有限公司,7K-12K,西安,五险一金弹性工作补充医疗保险员工旅游年底双薪
java开发软件工程师,民营,20-99人,2019-09-20 00:50:38,本科,软件/互联网开发/系统集成,不限,吉林省科羽信息技术有限公司,4K-6K,长春,五险一金加班补助免费班车节日福利
软件工程师/.NET/JAVA/大数据/人工智能,股份制企业,100-499人,2019-09-20 00:50:03,本科,软件/互联网开发/系统集成,1-3年,新疆电子研究所股份有限公司,4K-8K,乌鲁木齐,五险一金绩效奖金年终分红加班补助通讯补助
java开发工程师,外商独资,100-499人,2019-09-20 00:51:31,本科,软件/互联网开发/系统集成,3-5年,武汉东讯科技有限公司,12K-15K,武汉,弹性工作五险一金年底双薪带薪年假节日福利
JavaWeb工程师,民营,20-99人,2019-09-20 14:16:38,本科,软件/互联网开发/系统集成,1-3年,深圳市斯远电子技术有限公司,7K-12K,深圳-南山区,五险一金年底双薪全勤奖交通补助带薪年假
高薪聘请Java工程师,民营,20-99人,2019-09-20 14:34:02,学历不限,软件/互联网开发/系统集成,不限,广州峰玉网络科技有限公司,15K-30K,杭州,年底双薪绩效奖金年终分红包吃包住
