职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
大数据开发工程师,民营,1000-9999人,2019-09-20 10:07:36,本科,软件/互联网开发/系统集成,5-10年,深圳市拓保软件有限公司重庆分公司,16K-22K,上海,五险一金年底双薪定期体检带薪年假免费班车
大数据后端开发工程师,民营,100-499人,2019-09-20 09:55:47,本科,软件/互联网开发/系统集成,1-3年,北京无线天利移动信息技术有限公司上海分公司,10K-15K,上海-徐汇区,五险一金年底双薪绩效奖金餐补通讯补助
运维开发工程师-自动化运维方向,外商独资,10000人以上,2019-09-20 10:05:05,本科,IT运维/技术支持,3-5年,"绫致时装（天津）有限公司/Bestseller Fashion Group (Tianjin) Co.,Ltd",薪资面议,北京,五险一金年底双薪绩效奖金加班补助通讯补助
数据仓库（DW）高级架构师,民营,20-99人,2019-09-20 10:03:06,本科,软件/互联网开发/系统集成,10年以上,新希望金融服务有限公司,15K-30K,北京-朝阳区,五险一金交通补助带薪年假大牛带队通讯补助
系统运维工程师,股份制企业,20-99人,2019-09-20 09:01:33,大专,软件/互联网开发/系统集成,3-5年,科瑞创想(北京)能源技术有限公司,6K-8K,武汉-东湖新技术开发区,五险一金绩效奖金餐补员工旅游节日福利
通信大数据分析工程师,民营,1000-9999人,2019-09-20 14:44:03,大专,电信/通信技术开发及应用,3-5年,南京翰华通信技术服务有限公司,14K-24K,石家庄,五险一金年底双薪绩效奖金通讯补助带薪年假
运维工程师,民营,100-499人,2019-09-20 10:28:33,本科,软件/互联网开发/系统集成,1-3年,北京晋江原创网络科技有限公司,7K-14K,北京-朝阳区,五险一金交通补助带薪年假定期体检员工旅游
BI经理,民营,100-499人,2019-09-20 14:21:07,本科,软件/互联网开发/系统集成,5-10年,四衡商务信息咨询(上海)有限公司,20K-30K,上海-浦东新区,五险一金年底双薪绩效奖金全勤奖弹性工作
java中级开发工程师,民营,20-99人,2019-09-20 09:48:42,大专,软件/互联网开发/系统集成,3-5年,深圳市伊尚智能运动有限公司,10K-20K,深圳-龙华新区,绩效奖金定期团建带薪年假五险一金
数据仓库工程师,民营,100-499人,2019-09-20 10:09:43,大专,软件/互联网开发/系统集成,5-10年,北京空际科技有限公司,30K-40K,北京,创业公司五险一金绩效奖金补充医疗保险弹性工作
大数据开发工程师,民营,100-499人,2019-09-20 10:58:53,大专,软件/互联网开发/系统集成,1-3年,汇智动力信息技术,6K-8K,成都,
通信云软件开发工程师,合资,10000人以上,2019-09-19 15:38:03,本科,软件/互联网开发/系统集成,5-10年,京东云,25K-40K,北京,五险一金年底双薪餐补带薪年假弹性工作
数据挖掘工程师实习生,民营,100-499人,2019-09-20 13:54:24,本科,软件/互联网开发/系统集成,无经验,广州力诚投资有限公司,4K-6K,广州,包住节日福利专业培训
大数据高级工程师,上市公司,1000-9999人,2019-09-20 09:50:01,本科,软件/互联网开发/系统集成,5-10年,平安医疗健康管理股份有限公司,薪资面议,西安-碑林区,五险一金补充医疗保险定期体检高温补贴节日福利
项目经理（大数据）,民营,20-99人,2019-09-20 09:49:47,本科,项目管理/项目协调,3-5年,上海盟鼎网络科技有限公司,10K-20K,上海-黄浦区,五险一金
运维工程师,民营,100-499人,2019-09-20 14:10:07,本科,IT运维/技术支持,3-5年,广东联结电子商务有限公司,10K-15K,广州,健身俱乐部节日福利绩效奖金五险一金带薪年假
大数据产品经理,民营,500-999人,2019-09-20 13:46:18,本科,软件/互联网开发/系统集成,5-10年,西安格蒂电力有限公司,20K-40K,西安-高新技术产业开发区,五险一金年底双薪交通补助餐补通讯补助
数据分析师,上市公司,500-999人,2019-09-20 14:05:42,本科,互联网产品/运营管理,3-5年,深圳市创梦天地科技有限公司,15K-20K,深圳-南山区,五险一金弹性工作带薪年假节日福利餐补
大数据运维专家,民营,1000-9999人,2019-09-20 14:28:19,本科,软件/互联网开发/系统集成,5-10年,广东华讯工程有限公司,15K-25K,郑州-金水区,五险一金通讯补助带薪年假弹性工作节日福利
JAVA技术经理,民营,100-499人,2019-09-20 09:05:07,本科,软件/互联网开发/系统集成,5-10年,广州新华时代数据系统有限公司,10K-15K,西安,五险一金年底双薪通讯补助带薪年假补充医疗保险
大数据工程师,外商独资,100-499人,2019-09-20 09:27:25,本科,软件/互联网开发/系统集成,1-3年,北京银丰新融科技开发有限公司,10K-15K,北京,五险一金餐补通讯补助带薪年假补充医疗保险
AI算法工程师,民营,1000-9999人,2019-09-20 14:27:18,硕士,软件/互联网开发/系统集成,3-5年,大汉控股集团有限公司,10K-15K,长沙-望城区,五险一金交通补助餐补房补通讯补助
安全工程师,国企,20-99人,2019-09-20 14:26:40,本科,IT运维/技术支持,1年以下,天津优扬科技有限公司,8K-10K,天津,五险一金包住带薪年假定期体检节日福利
资深Java开发（大数据）(J12015),上市公司,500-999人,2019-09-20 14:27:04,本科,软件/互联网开发/系统集成,3-5年,上海二三四五网络科技有限公司,18K-30K,上海,五险一金补充医疗保险员工旅游年终奖丰厚定期团建
HPC工程师,民营,20-99人,2019-09-20 09:25:34,本科,IT运维/技术支持,3-5年,上海鑫湛信息科技有限公司,20K-30K,上海,带薪年假五险一金员工旅游周末双休绩效奖金
数据工程师,合资,20-99人,2019-09-20 09:21:19,本科,软件/互联网开发/系统集成,3-5年,内蒙古新泰国信科技有限公司,6K-12K,广州-白云区,五险一金带薪年假定期体检节日福利项目奖金
大数据工程师,民营,20-99人,2019-09-20 14:25:21,本科,软件/互联网开发/系统集成,不限,厦门巨虎网络科技有限公司,10K-20K,厦门,五险一金加班补助全勤奖定期体检
算法工程师（工业能源领域）,国企,500-999人,2019-09-18 20:01:00,本科,软件/互联网开发/系统集成,1-3年,中移(上海)信息通信科技有限公司,薪资面议,上海,
大数据平台架构师 (MJ000063),民营,1000-9999人,2019-09-20 14:23:40,本科,软件/互联网开发/系统集成,5-10年,水滴公司,40K-60K,北京,五险一金绩效奖金交通补助带薪年假定期体检
java高级工程师,国企,100-499人,2019-09-20 14:24:27,本科,软件/互联网开发/系统集成,3-5年,北京城建智控科技有限公司,10K-20K,北京,周末双休五险一金餐补定期体检节日福利
IT项目经理,股份制企业,20-99人,2019-09-20 13:36:06,本科,IT管理/项目协调,1-3年,沈阳城市公共安全科技有限公司,8K-10K,沈阳,五险一金年底双薪绩效奖金年终分红餐补
大数据开发工程师（管理工具平台方向） (MJ000297),民营,1000-9999人,2019-09-20 14:23:13,本科,软件/互联网开发/系统集成,3-5年,水滴公司,30K-60K,北京,五险一金绩效奖金交通补助带薪年假定期体检
Java/web研发工程师,民营,100-499人,2019-09-19 11:13:18,本科,软件/互联网开发/系统集成,1-3年,广州丰石科技有限公司,7K-13K,广州-天河区,五险一金绩效奖金股票期权带薪年假补充医疗保险
python开发实习生,民营,20-99人,2019-09-20 09:51:36,大专,软件/互联网开发/系统集成,无经验,南京冉之恒信息咨询有限公司,4K-8K,南京,14薪节日福利带薪年假全勤奖年底双薪
推荐算法工程师 (MJ000392),民营,1000-9999人,2019-09-20 14:21:24,本科,软件/互联网开发/系统集成,3-5年,水滴公司,30K-60K,北京,五险一金绩效奖金交通补助带薪年假定期体检
大数据开发工程师,上市公司,1000-9999人,2019-09-20 14:21:16,本科,软件/互联网开发/系统集成,5-10年,深圳市网新新思软件有限公司,20K-24K,深圳,五险一金周末双休节日福利加班补助绩效奖金
数据科学家(J10327),民营,100-499人,2019-09-20 14:20:26,本科,软件/互联网开发/系统集成,3-5年,北京腾云天下科技有限公司,20K-30K,北京,周末双休绩效奖金带薪年假弹性工作补充医疗保险
数据库运维,其它,20-99人,2019-09-20 14:20:26,本科,IT运维/技术支持,1-3年,山东儒商信息科技有限公司,4K-8K,济南-高新区,五险一金绩效奖金带薪年假定期体检员工旅游
技术经理(大数据方向）,国企,500-999人,2019-09-20 14:18:17,本科,软件/互联网开发/系统集成,3-5年,北京中海纪元数字技术发展股份有限公司,25K-30K,北京-海淀区,节日福利五险一金绩效奖金年终分红加班补助
测试工程师（大数据方向） (MJ000101),民营,1000-9999人,2019-09-20 14:19:19,大专,IT质量管理/测试/配置管理,3-5年,水滴公司,15K-25K,北京,五险一金绩效奖金交通补助带薪年假定期体检
应用开发工程师SXG08,事业单位,1000-9999人,2019-09-20 09:34:37,本科,其他,1-3年,中国信息通信研究院,14K-16K,北京-海淀区,五险一金补充医疗保险年终分红房补餐补
高级java工程师,合资,20-99人,2019-09-20 09:02:08,本科,软件/互联网开发/系统集成,5-10年,内蒙古新泰国信科技有限公司,12K-15K,成都-青羊区,五险一金带薪年假定期体检节日福利公司重点项目
数据中台实习生,股份制企业,1000-9999人,2019-09-20 14:17:13,本科,实习生/培训生/储备干部,无经验,阳光保险集团股份有限公司,薪资面议,北京,节日福利弹性工作员工旅游
2020校招推荐算法工程师(J10223),股份制企业,100-499人,2019-09-20 14:15:40,硕士,软件/互联网开发/系统集成,无经验,创新奇智(广州)科技有限公司,15K-20K,广州,五险一金绩效奖金餐补通讯补助带薪年假
大数据分析工程师(J31471),上市公司,10000人以上,2019-09-20 14:14:33,本科,软件/互联网开发/系统集成,不限,碧桂园控股,薪资面议,佛山-顺德区,带薪年假公司重点项目五险一金通讯补助绩效奖金
技术架构师,民营,100-499人,2019-09-20 14:15:22,本科,软件/互联网开发/系统集成,5-10年,湖南安智教育网络科技有限公司,15K-25K,长沙,周末双休节日福利五险一金餐补加班补助
数据库开发工程师,民营,500-999人,2019-09-20 14:12:33,大专,软件/互联网开发/系统集成,3-5年,北京智蓝信息科技有限公司,15K-18K,北京,五险一金
（中高级）Java/web研发工程师,民营,100-499人,2019-09-19 11:13:18,本科,软件/互联网开发/系统集成,5-10年,广州丰石科技有限公司,12K-24K,广州-天河区,五险一金绩效奖金弹性工作补充医疗保险定期体检
大数据需求分析师,民营,1000-9999人,2019-09-20 14:10:38,本科,软件/互联网开发/系统集成,3-5年,海通安恒科技有限公司,25K-40K,北京-丰台区,五险一金通讯补助定期体检试用期全额周末双休
大数据分析工程师(J31471),上市公司,10000人以上,2019-09-20 14:10:16,本科,软件/互联网开发/系统集成,不限,碧桂园控股,薪资面议,深圳,带薪年假公司重点项目五险一金通讯补助绩效奖金
AWS云架构师-上海,民营,100-499人,2019-09-20 13:35:41,本科,IT管理/项目协调,5-10年,光环云数据有限公司,20K-30K,上海-黄浦区,五险一金绩效奖金餐补交通补助带薪年假
大数据业务开发,上市公司,1000-9999人,2019-09-20 14:07:35,本科,软件/互联网开发/系统集成,3-5年,南京中新赛克科技有限责任公司,10K-18K,长沙-开福区,五险一金餐补定期体检节日福利绩效奖金
高级数据分析及建模师,国企,1000-9999人,2019-09-20 14:08:19,本科,软件/互联网开发/系统集成,5-10年,太平金融科技服务(上海)有限公司,20K-30K,深圳,五险一金绩效奖金加班补助带薪年假补充医疗保险
中级数据分析师,国企,100-499人,2019-09-20 14:07:11,大专,软件/互联网开发/系统集成,3-5年,天津神舟通用数据技术有限公司北京分公司,8K-16K,南京-鼓楼区,餐补弹性工作五险一金绩效奖金带薪年假
大数据开发工程师（调度平台方向） (MJ000302),民营,1000-9999人,2019-09-20 14:07:18,本科,软件/互联网开发/系统集成,3-5年,水滴公司,30K-60K,北京,五险一金绩效奖金交通补助带薪年假定期体检
后端开发-大数据方向,国企,20-99人,2019-09-20 09:23:19,本科,软件/互联网开发/系统集成,3-5年,成都职工投资集团有限公司,10K-16K,成都,五险一金交通补助通讯补助节日福利带薪年假
软件开发经理,上市公司,500-999人,2019-09-20 14:06:24,本科,IT管理/项目协调,5-10年,深圳市远望谷信息技术股份有限公司,12K-16K,西安-未央区,五险一金带薪年假节日福利绩效奖金带团队
JAVA中级开发工程师（驻现场）,民营,100-499人,2019-09-20 08:42:54,本科,软件/互联网开发/系统集成,3-5年,中兴(沈阳)金融科技有限公司,10K-15K,北京,节日福利周末双休五险一金绩效奖金餐补
大数据开发工程师,民营,20-99人,2019-09-20 14:05:27,本科,软件/互联网开发/系统集成,3-5年,广州忘平信息科技有限公司,10K-15K,广州,五险一金周末双休定期体检员工旅游绩效奖金
Java高级开发工程师,民营,100-499人,2019-09-20 14:05:11,大专,软件/互联网开发/系统集成,5-10年,北京云族佳科技有限公司,15K-20K,深圳,
产品需求工程师,国企,500-999人,2019-09-20 09:18:42,本科,软件/互联网开发/系统集成,3-5年,中盈优创资讯科技有限公司,15K-25K,南京-建邺区,
大数据开发工程师SSJ02,事业单位,1000-9999人,2019-09-20 09:20:33,硕士,其他,3-5年,中国信息通信研究院,12K-14K,北京-海淀区,五险一金补充医疗保险年终分红房补餐补
Internal Consultant – Digital Practice,外商独资,10000人以上,2019-09-20 14:04:23,本科,软件/互联网开发/系统集成,3-5年,瑞银企业管理(中国)有限公司无锡分公司,薪资面议,北京,五险一金弹性工作带薪年假补充医疗保险定期体检
大数据架构师SXG01,事业单位,1000-9999人,2019-09-20 09:19:20,本科,软件/互联网开发/系统集成,3-5年,中国信息通信研究院,12K-14K,北京-海淀区,五险一金补充医疗保险年终分红房补餐补
数据仓库开发工程师,上市公司,1000-9999人,2019-09-20 14:03:13,本科,软件/互联网开发/系统集成,3-5年,上海旗计智能科技有限公司,15K-30K,上海-浦东新区,五险一金绩效奖金员工旅游周末双休定期团建
高级数据开发工程师 (MJ000087),民营,1000-9999人,2019-09-20 14:03:18,本科,软件/互联网开发/系统集成,3-5年,水滴公司,30K-60K,北京,五险一金绩效奖金交通补助带薪年假定期体检
Java开发工程师,股份制企业,20人以下,2019-09-20 14:03:26,本科,软件/互联网开发/系统集成,1-3年,郑州如阳科技有限公司,10K-15K,郑州,每年多次调薪加班补助员工旅游五险一金定期团建
Linux 运维工程师,不限,100-499人,2019-09-20 14:02:36,大专,软件/互联网开发/系统集成,1-3年,山东人满满信息技术有限公司,5K-10K,临沂,绩效奖金五险一金交通补助全勤奖节日福利
Perl/Python/Golang高级工程师（南京5G）,国企,500-999人,2019-09-20 14:02:35,本科,软件/互联网开发/系统集成,3-5年,中盈优创资讯科技有限公司,12K-24K,南京-建邺区,
高级大数据开发工程师（JAVA方向）,国企,100-499人,2019-09-20 09:18:03,本科,软件/互联网开发/系统集成,3-5年,海关信息中心下属北京中海通科技有限公司,15K-20K,北京,五险一金交通补助餐补通讯补助带薪年假
运维工程师,合资,20-99人,2019-09-20 09:18:20,本科,IT运维/技术支持,1-3年,内蒙古新泰国信科技有限公司,5K-10K,成都-青羊区,五险一金带薪年假定期体检节日福利公司重点项目
IOT-产品需求工程师-北京,国企,500-999人,2019-09-20 09:17:50,本科,软件/互联网开发/系统集成,5-10年,中盈优创资讯科技有限公司,15K-25K,北京-海淀区,
算法专家（内容分发方向）,外商独资,100-499人,2019-09-20 09:18:02,学历不限,其他,3-5年,Antal International,30K-50K,北京,
驻场运维工程师（大数据方向）,民营,500-999人,2019-09-20 14:01:39,大专,IT运维/技术支持,1-3年,北京金信网银金融信息服务有限公司,4K-6K,呼和浩特-新城区,五险一金年底双薪绩效奖金年终分红餐补
Perl/Python/Golang高级工程师（南京物联网）,国企,500-999人,2019-09-20 14:01:11,本科,软件/互联网开发/系统集成,3-5年,中盈优创资讯科技有限公司,12K-24K,南京-建邺区,
大数据架构师,民营,20-99人,2019-09-20 09:18:31,本科,软件/互联网开发/系统集成,5-10年,中碳能投科技(北京)有限公司,28K-35K,北京-海淀区,五险一金绩效奖金带薪年假创业公司交通补助
运维开发工程师SGW09,事业单位,1000-9999人,2019-09-20 09:13:26,本科,IT运维/技术支持,3-5年,中国信息通信研究院,10K-15K,北京,五险一金补充医疗保险年终分红房补餐补
180172 售前技术支持（混合云）,股份制企业,100-499人,2019-09-20 09:11:57,本科,客服/售前/售后技术支持,3-5年,上海数据港股份有限公司,10K-15K,上海,五险一金绩效奖金餐补通讯补助节日福利
项目经理,合资,20-99人,2019-09-20 09:11:11,本科,项目管理/项目协调,3-5年,内蒙古新泰国信科技有限公司,10K-15K,乌兰察布,五险一金带薪年假定期体检节日福利项目奖金
开发工程师,上市公司,1000-9999人,2019-09-20 11:07:02,大专,软件/互联网开发/系统集成,1-3年,创意信息技术股份有限公司,8K-10K,郑州,周末双休五险一金
算法工程师-（反作弊）(J11972),上市公司,500-999人,2019-09-20 09:08:32,本科,软件/互联网开发/系统集成,3-5年,上海二三四五网络科技有限公司,40K-60K,上海,五险一金补充医疗保险员工旅游年终奖丰厚定期体检
大数据开发工程师,民营,1000-9999人,2019-09-20 13:51:13,本科,其他,3-5年,湖南竞网智赢网络技术有限公司,10K-15K,长沙-岳麓区,五险一金年底双薪节日福利定期体检
ETL中级开发工程师（驻银行客户现场项目）,民营,100-499人,2019-09-20 08:42:54,本科,软件/互联网开发/系统集成,1-3年,中兴(沈阳)金融科技有限公司,10K-15K,北京,节日福利周末双休五险一金绩效奖金餐补
java开发工程师,股份制企业,20-99人,2019-09-20 08:56:47,大专,软件/互联网开发/系统集成,3-5年,浙江天健软件有限公司,10K-20K,杭州,五险一金周末双休节日福利带薪年假
java高级工程师,合资,10000人以上,2019-09-18 20:16:54,本科,软件/互联网开发/系统集成,5-10年,东软集团股份有限公司,薪资面议,上海-浦东新区,五险一金加班补助带薪年假定期体检定期团建
ETL/SQL开发人员,民营,100-499人,2019-09-20 10:30:59,本科,软件/互联网开发/系统集成,3-5年,北京长盛天成科技发展有限公司,15K-20K,北京,五险一金带薪年假周末双休节日福利
高级数据分析师,国企,500-999人,2019-09-20 10:49:28,本科,软件/互联网开发/系统集成,5-10年,中体彩科技发展有限公司,30K-35K,北京,五险一金绩效奖金采暖补贴带薪年假补充医疗保险
大数据工程师,社会团体,20-99人,2019-09-20 10:34:20,本科,软件/互联网开发/系统集成,1-3年,武汉新能源与智能汽车创新中心,8K-15K,武汉,公司重点项目前瞻研究未来出行领导好扁平管理
池州大数据工程师,民营,100-499人,2019-09-20 08:49:44,本科,软件/互联网开发/系统集成,不限,北京中科特瑞科技有限公司,8K-12K,池州,五险一金弹性工作定期体检节日福利不加班
数据挖掘工程师,民营,100-499人,2019-09-20 11:44:10,本科,软件/互联网开发/系统集成,3-5年,西安澳鹏网络科技有限公司广州分公司,15K-20K,广州-海珠区,五险一金绩效奖金带薪年假员工旅游节日福利
数据运营岗,不限,不限,2019-09-18 19:42:13,本科,互联网产品/运营管理,5-10年,智联RPO,15K-25K,上海-浦东新区,带薪年假五险一金500强周末双休节日福利
ETL开发,民营,100-499人,2019-09-20 10:30:59,本科,软件/互联网开发/系统集成,1-3年,北京长盛天成科技发展有限公司,11K-17K,北京,五险一金带薪年假周末双休节日福利定期体检
运维工程师,民营,20-99人,2019-09-20 11:16:42,本科,IT运维/技术支持,1-3年,广州智数信息技术有限公司,7K-12K,广州,周末双休包吃不加班节日福利五险一金
大数据运维工程师,民营,500-999人,2019-09-19 17:04:14,本科,IT运维/技术支持,1-3年,昆山华信软件技术有限公司,7.5K-13K,南京-建邺区,五险一金绩效奖金加班补助带薪年假补充医疗保险
技术支持（熟悉linux 人民法院项目）,港澳台公司,1000-9999人,2019-09-19 09:05:14,大专,IT运维/技术支持,1-3年,纬创软件 (武汉),4K-6K,郑州-郑东新区 ,五险一金周末双休定期体检员工旅游节日福利
架构师,民营,20-99人,2019-09-20 13:25:05,本科,软件/互联网开发/系统集成,5-10年,江苏驭道数据科技有限公司,20K-30K,南京,周末双休五险一金餐补通讯补助补充医疗保险
java高级工程师,民营,100-499人,2019-09-20 09:10:31,本科,软件/互联网开发/系统集成,5-10年,湖南卡罗德音乐集团有限公司,15K-20K,长沙,五险一金绩效奖金员工旅游节日福利周末双休
大数据开发-广州、佛山,民营,100-499人,2019-09-20 08:45:00,本科,软件/互联网开发/系统集成,3-5年,广州仲昌一科信息科技有限公司,13K-25K,广州,五险一金节日福利定期体检绩效奖金带薪年假
技术支持（合肥公检法项目）,港澳台公司,1000-9999人,2019-09-19 13:16:55,大专,IT运维/技术支持,1-3年,纬创软件 (武汉),4K-6K,合肥-蜀山区,五险一金周末双休定期体检员工旅游节日福利
解决方案工程师（智慧城市/智慧交通/智慧环保/食品溯源等）,国企,500-999人,2019-09-20 09:19:22,本科,客服/售前/售后技术支持,3-5年,普天信息技术有限公司,10K-15K,北京-海淀区,
运维工程师,股份制企业,1000-9999人,2019-09-20 09:04:55,大专,IT运维/技术支持,3-5年,江苏享佳健康科技股份有限公司,10K-15K,南京,六险一金全勤奖交通补助餐补带薪年假
技术总监（BI/大数据产品）,上市公司,100-499人,2019-09-20 12:18:02,本科,IT管理/项目协调,3-5年,天津锐网科技股份有限公司,20K-30K,天津,五险一金绩效奖金年终分红带薪年假员工旅游
后端开发工程师(J10450),合资,10000人以上,2019-09-20 08:26:17,本科,软件/互联网开发/系统集成,3-5年,东风日产乘用车公司,20K-30K,深圳-福田区,
Java开发工程师,民营,100-499人,2019-09-20 08:42:54,本科,软件/互联网开发/系统集成,3-5年,中兴(沈阳)金融科技有限公司,10K-15K,南京-雨花台区,五险一金餐补带薪年假弹性工作定期体检
运维工程师-上海中山公园,民营,500-999人,2019-09-19 00:50:27,本科,软件/互联网开发/系统集成,1-3年,上海合胜计算机科技股份有限公司,15K-30K,上海,五险一金年底双薪定期体检弹性工作
大数据开发工程师,民营,100-499人,2019-09-20 10:30:09,本科,软件/互联网开发/系统集成,3-5年,北京长盛天成科技发展有限公司,12K-18K,北京,五险一金带薪年假周末双休节日福利
数据分析工程师,上市公司,10000人以上,2019-09-20 11:56:58,本科,软件/互联网开发/系统集成,5-10年,广州广电运通金融电子股份有限公司,15K-25K,广州,员工旅游免费班车餐补周末双休五险一金
数据挖掘工程师,上市公司,10000人以上,2019-09-20 11:56:58,硕士,软件/互联网开发/系统集成,5-10年,广州广电运通金融电子股份有限公司,20K-30K,广州,员工旅游免费班车餐补周末双休五险一金
大数据平台维护工程师,国企,20人以下,2019-09-20 11:08:02,本科,IT运维/技术支持,3-5年,大庆高新大数据有限公司,6K-12K,大庆,五险一金绩效奖金带薪年假
IT Senior Engineer总部IT资深工程师,民营,1000-9999人,2019-09-20 10:54:12,本科,软件/互联网开发/系统集成,5-10年,百胜中国,15K-25K,上海-徐汇区,
数据安全工程师,国企,500-999人,2019-09-20 09:25:13,硕士,IT运维/技术支持,不限,广州赛宝认证中心服务有限公司,8K-12K,广州,五险一金绩效奖金餐补通讯补助带薪年假
大数据开发工程师,民营,20-99人,2019-09-20 09:25:15,本科,软件/互联网开发/系统集成,1-3年,烟台华莱数据技术有限公司,8K-10K,烟台,五险一金绩效奖金加班补助交通补助通讯补助
数据分析工程师,民营,100-499人,2019-09-20 09:08:25,本科,软件/互联网开发/系统集成,3-5年,天津所托瑞安汽车科技有限公司,8K-13K,天津-东丽区,周末双休五险一金绩效奖金股票期权餐补
软件架构师,国企,500-999人,2019-09-20 11:20:03,本科,软件/互联网开发/系统集成,5-10年,联通(广东)产业互联网有限公司,16K-26K,广州-天河区,五险一金周末双休年终分红高温补贴包吃
数据治理实施工程师,合资,20-99人,2019-09-20 09:01:21,本科,软件/互联网开发/系统集成,1-3年,内蒙古新泰国信科技有限公司,5K-9K,西安,五险一金带薪年假定期体检节日福利公司重点项目
ETL开发工程师,民营,100-499人,2019-09-20 08:45:56,本科,软件/互联网开发/系统集成,1-3年,广州仲昌一科信息科技有限公司,15K-20K,佛山-南海区,五险一金加班补助带薪年假定期体检节日福利
高级数据工程师,民营,100-499人,2019-09-20 10:13:53,本科,软件/互联网开发/系统集成,5-10年,深圳前海新心金融管理有限公司,25K-50K,广州-天河区,五险一金弹性工作节日福利定期体检定期团建
大数据工程师,民营,1000-9999人,2019-09-20 10:51:26,本科,软件/互联网开发/系统集成,3-5年,南威软件股份有限公司,15K-20K,福州-鼓楼区,五险一金餐补定期体检员工旅游节日福利
爬虫工程师,民营,20-99人,2019-09-20 11:06:03,本科,软件/互联网开发/系统集成,3-5年,灯塔财经信息有限公司,15K-30K,武汉,五险一金健身俱乐部弹性工作节日福利补充医疗保险
大数据需求分析师,民营,1000-9999人,2019-09-20 12:08:02,本科,软件/互联网开发/系统集成,3-5年,海通安恒科技有限公司,10K-20K,北京-丰台区,五险一金定期体检周末双休通讯补助带薪年假
电商AI系统数据分析师,民营,1000-9999人,2019-09-20 10:50:08,本科,软件/互联网开发/系统集成,3-5年,百胜中国,20K-30K,上海-徐汇区,
大数据平台架构师SSJ01,事业单位,1000-9999人,2019-09-20 09:20:38,硕士,其他,3-5年,中国信息通信研究院,18K-20K,北京-海淀区,五险一金补充医疗保险年终分红房补餐补
贵州凯里大数据工程师,民营,100-499人,2019-09-20 08:50:03,本科,软件/互联网开发/系统集成,不限,北京中科特瑞科技有限公司,8K-12K,黔东南,五险一金绩效奖金通讯补助带薪年假定期体检
高级数据分析师,国企,500-999人,2019-09-20 10:39:23,本科,软件/互联网开发/系统集成,5-10年,中体彩科技发展有限公司,30K-35K,北京,五险一金绩效奖金采暖补贴带薪年假补充医疗保险
大数据工程师,合资,100-499人,2019-09-19 16:32:09,本科,软件/互联网开发/系统集成,3-5年,未来电视有限公司,20K-25K,北京,五险一金绩效奖金带薪年假免费班车补充医疗保险
架构师,国企,500-999人,2019-09-20 10:00:46,本科,软件/互联网开发/系统集成,5-10年,长城计算机软件与系统有限公司,20K-25K,北京-海淀区,五险一金交通补助餐补带薪年假补充医疗保险
软件架构师,国企,500-999人,2019-09-20 11:16:02,本科,软件/互联网开发/系统集成,5-10年,联通(广东)产业互联网有限公司,20K-30K,广州,五险一金年底双薪交通补助带薪年假周末双休
Java高级讲师（高薪+五险+七小时）,股份制企业,100-499人,2019-09-20 09:17:24,本科,软件/互联网开发/系统集成,3-5年,襄阳三阳教育科技有限公司,8K-10K,襄阳,五险一金年底双薪绩效奖金交通补助餐补
大数据分析工程师 ,民营,20-99人,2019-09-20 09:23:21,本科,互联网产品/运营管理,1-3年,烟台华莱数据技术有限公司,8K-10K,烟台,五险一金绩效奖金加班补助交通补助通讯补助
大数据开发工程师,国企,20-99人,2019-09-20 10:06:00,大专,软件/互联网开发/系统集成,1-3年,新疆易波特科技有限公司,8K-10K,乌鲁木齐,五险一金绩效奖金交通补助餐补通讯补助
高级Java开发工程师,国企,100-499人,2019-09-20 10:40:06,大专,软件/互联网开发/系统集成,3-5年,深圳市天威网络工程有限公司,15K-20K,深圳-罗湖区,绩效奖金带薪年假定期体检节日福利住房补贴
大数据架构师,民营,20-99人,2019-09-20 09:08:31,本科,软件/互联网开发/系统集成,1-3年,烟台华莱数据技术有限公司,15K-20K,烟台,五险一金绩效奖金加班补助交通补助通讯补助
交付工程师,股份制企业,1000-9999人,2019-09-20 09:26:45,本科,IT运维/技术支持,3-5年,国信优易数据有限公司,12K-20K,北京-丰台区,五险一金交通补助餐补带薪年假补充医疗保险
数据分析产品经理,民营,1000-9999人,2019-09-20 09:49:57,本科,咨询/顾问/调研/数据分析,3-5年,盛隆电气集团有限公司,25K-50K,北京,五险一金带薪年假
大数据工程师,国企,500-999人,2019-09-20 10:01:15,本科,软件/互联网开发/系统集成,5-10年,长城计算机软件与系统有限公司,18K-25K,北京-海淀区,五险一金交通补助餐补带薪年假补充医疗保险
架构师,民营,100-499人,2019-09-19 11:13:18,本科,软件/互联网开发/系统集成,3-5年,广州丰石科技有限公司,13K-25K,广州,五险一金绩效奖金带薪年假弹性工作补充医疗保险
大数据售前方案经理,国企,500-999人,2019-09-20 11:09:02,本科,咨询/顾问/调研/数据分析,1-3年,联通(广东)产业互联网有限公司,16K-25K,广州,五险一金带薪年假绩效奖金节日福利周末双休
数据处理工程师,民营,100-499人,2019-09-20 09:21:26,本科,软件/互联网开发/系统集成,3-5年,天津所托瑞安汽车科技有限公司,8K-15K,天津-东丽区,周末双休五险一金绩效奖金股票期权餐补
