职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
高薪电话催收顾问 风控管理岗,股份制企业,10000人以上,2019-09-20 10:17:06,大专,证券/期货/投资管理/服务,不限,上海通易企业管理顾问有限公司,10K-15K,上海,五险一金年底双薪绩效奖金补充医疗保险节日福利
风控,民营,20-99人,2019-09-20 14:21:09,大专,银行,1年以下,河北佑安金融服务外包有限公司,3K-5K,保定,绩效奖金高温补贴节日福利周末双休
金融风控运营 非销售技术岗 地铁沿线,上市公司,500-999人,2019-09-20 14:48:50,学历不限,银行,不限,北京铭德瑞益信息咨询有限公司,8K-15K,北京-通州区,五险一金年终分红全勤奖定期团建弹性工作
无销售 风控专员 朝九晚五 可接受应届实习生,股份制企业,500-999人,2019-09-20 11:27:30,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,6K-12K,宁波-鄞州区,五险一金全勤奖交通补助餐补弹性工作
双休：风控电话催收4000-7000,合资,1000-9999人,2019-09-20 12:19:01,大专,银行,不限,深圳辉盛达物流有限公司,4K-8K,包头-九原区,五险一金绩效奖金带薪年假定期体检员工旅游
风控催收专员,合资,1000-9999人,2019-09-20 14:02:06,中专,销售业务,不限,华道信息处理(苏州)有限公司徐州分公司,8K-10K,徐州,五险一金餐补绩效奖金带薪年假节日福利
金融风控经理 月新过万 五险一金,股份制企业,500-999人,2019-09-20 09:37:17,大专,银行,1-3年,北京荣乾兴茂科技有限公司,15K-20K,北京-朝阳区,五险一金带薪年假全勤奖节日福利定期团建
风控,股份制企业,500-999人,2019-09-20 14:11:50,学历不限,证券/期货/投资管理/服务,不限,北京雍贵联合投资有限公司,8K-10K,北京-朝阳区,绩效奖金弹性工作无试用期周末双休公司重点项目
风控部经理,民营,100-499人,2019-09-20 14:19:35,本科,证券/期货/投资管理/服务,不限,山西中汇鑫德融资担保有限公司,4K-6K,太原-小店区,员工旅游节日福利五险一金年底双薪绩效奖金
招商银行信用卡风控专员（月薪5000+五险+包住）,其它,1000-9999人,2019-09-20 11:55:20,学历不限,银行,不限,广东浩传管理服务有限公司福州分公司,5K-10K,福州-晋安区,五险一金绩效奖金全勤奖包住带薪年假
投资风控经理,合资,500-999人,2019-09-20 10:35:11,大专,证券/期货/投资管理/服务,1年以下,北京融汇天诚投资管理有限公司,15K-20K,北京,五险一金年底双薪绩效奖金弹性工作带薪年假
高薪聘请风控专员,民营,1000-9999人,2019-09-20 14:09:23,中专,银行,不限,深圳市金融联信息咨询有限公司,6K-8K,厦门,五险一金绩效奖金年终分红全勤奖带薪年假
风控审核员（4500底+提成+补贴+双休）,民营,100-499人,2019-09-20 14:02:22,大专,银行,1-3年,深圳市柏乐信息科技有限公司,8K-10K,深圳,五险一金年底双薪带薪年假弹性工作绩效奖金
投资风控专员,国企,100-499人,2019-09-20 13:53:31,本科,证券/期货/投资管理/服务,1-3年,北京启迪清云能源科技有限公司,8K-11K,北京-海淀区,五险一金年底双薪交通补助餐补通讯补助
风控催收,民营,20-99人,2019-09-20 14:47:54,学历不限,银行,1-3年,黑龙江隆先汽车服务有限公司,4K-6K,哈尔滨,绩效奖金弹性工作节日福利定期团建员工旅游
风控专员 五险 双休 年底双薪,上市公司,100-499人,2019-09-20 14:10:32,大专,银行,不限,深圳万乘联合投资有限公司山东分公司,6K-8K,济南-天桥区,五险一金年底双薪绩效奖金全勤奖员工旅游
风控文职客服+五险一金,外商独资,10000人以上,2019-09-20 14:46:02,大专,客服/售前/售后技术支持,不限,捷信消费金融有限公司,4K-6.5K,天津-和平区,节日福利五险一金带薪年假定期体检绩效奖金
风控审核专员班车双休,民营,20-99人,2019-09-20 13:57:51,大专,证券/期货/投资管理/服务,不限,上海人惠人力资源服务有限公司wb3,8K-10K,上海,五险一金绩效奖金带薪年假
风控审核专员,民营,100-499人,2019-09-20 14:02:22,大专,证券/期货/投资管理/服务,1-3年,深圳市柏乐信息科技有限公司,8K-10K,深圳,五险一金年底双薪带薪年假弹性工作绩效奖金
信用卡风控催收,民营,500-999人,2019-09-20 13:35:43,中专,银行,不限,一诺银华集团,6K-8K,重庆-渝中区,五险一金带薪年假节日福利绩效奖金员工旅游
综合风控专员,民营,10000人以上,2019-09-20 15:04:03,本科,银行,1-3年,宜信普惠信息咨询(北京)有限公司,4.5K-8K,重庆,五险一金弹性工作年底双薪绩效奖金补充医疗保险
风控专员,股份制企业,1000-9999人,2019-09-20 10:48:16,中专,银行,不限,锦创科技股份有限公司,4K-8K,广州-白云区,年底双薪绩效奖金加班补助全勤奖带薪年假
五险一金聘风控催收,民营,100-499人,2019-09-20 10:55:23,大专,银行,不限,北京鲁青企业管理咨询有限公司济南分公司,15K-20K,北京,五险一金绩效奖金带薪年假定期体检员工旅游
风控专员,股份制企业,1000-9999人,2019-09-20 13:18:16,中专,保险,1-3年,锦创科技股份有限公司,8K-10K,北京,五险一金全勤奖员工旅游节日福利带薪年假
国美金融风控专员（底薪3400 五险一金）,民营,1000-9999人,2019-09-20 14:13:33,中专,客服/售前/售后技术支持,不限,北京互连众信科技有限公司安徽分公司,8K-10K,合肥,五险一金年终分红全勤奖包住交通补助
风控策略工程师,民营,100-499人,2019-09-20 14:27:11,本科,证券/期货/投资管理/服务,3-5年,上海分蛋信息科技有限公司,25K-35K,上海-黄浦区,节日福利五险一金带薪年假年终奖金每年多次调薪
中年风控顾问,合资,500-999人,2019-09-20 10:35:11,本科,证券/期货/投资管理/服务,1-3年,北京融汇天诚投资管理有限公司,15K-20K,北京,五险一金年底双薪绩效奖金弹性工作带薪年假
回款专员/风控专员（朝九晚六）,民营,500-999人,2019-09-20 14:07:51,中专,客服/售前/售后技术支持,不限,辉记商贸有限公司,5K-10K,厦门-湖里区,五险一金年底双薪带薪年假节日福利定期团建
合规风控主管,股份制企业,100-499人,2019-09-20 10:57:10,本科,证券/期货/投资管理/服务,3-5年,国泰君安证券股份有限公司江苏分公司,8K-10K,南京-秦淮区,五险一金绩效奖金房补带薪年假补充医疗保险
金融风控专员4k-8k 双休 非销售 ,民营,100-499人,2019-09-20 13:32:24,大专,证券/期货/投资管理/服务,不限,陕西中鑫环汇商务咨询有限公司,4K-8K,西安-雁塔区,五险一金全勤奖带薪年假高温补贴节日福利
银行不良资产风控员【晋升快+高提成】,外商独资,20-99人,2019-09-20 15:05:04,大专,银行,不限,CBC(北京)信用管理有限公司河北分公司,5K-10K,石家庄,节日福利五险一金年底双薪绩效奖金加班补助
风控专员,股份制企业,20-99人,2019-09-20 10:52:51,大专,银行,不限,深圳市驭信法律咨询有限公司南昌分公司,6K-8K,南昌,绩效奖金全勤奖餐补弹性工作员工旅游
金融风控反欺诈SaaS软件销售经理,民营,20-99人,2019-09-20 13:36:14,大专,销售管理,1-3年,南京安诚云信息技术有限公司,8K-10K,南京,周末双休五险一金餐补交通补助通讯补助
诚聘风控专员,民营,20-99人,2019-09-20 10:17:41,大专,证券/期货/投资管理/服务,无经验,成都中鑫汇赢投资管理有限公司,4K-6K,成都-青羊区,五险一金节日福利不加班员工旅游带薪年假
长春信用卡风控专员4000-8000,民营,100-499人,2019-09-20 10:15:04,中专,银行,不限,沈阳盛业信金融服务有限公司,6K-8K,长春-二道区,绩效奖金五险一金带薪年假
风控催收专员+专业培训+年假,外商独资,10000人以上,2019-09-20 11:49:01,大专,行政/后勤/文秘,1年以下,捷信消费金融有限公司,4K-6K,天津-和平区,节日福利不加班五险一金绩效奖金带薪年假
不良资产风控专员,民营,20-99人,2019-09-20 14:11:02,大专,银行,3-5年,山东中盛善融企业管理咨询有限公司,5K-7K,济南,五险一金绩效奖金员工旅游项目奖金周末双休
急聘风控经理,合资,100-499人,2019-09-20 12:10:55,大专,证券/期货/投资管理/服务,3-5年,荣耀融资租赁有限公司,8K-10K,西安,弹性工作带薪年假加班补助五险一金绩效奖金
风控专员,股份制企业,1000-9999人,2019-09-20 10:21:29,大专,银行,不限,锦创科技股份有限公司,6K-8K,无锡,节日福利五险一金绩效奖金加班补助全勤奖
风控主管助理,民营,20-99人,2019-09-20 10:13:06,大专,证券/期货/投资管理/服务,1-3年,福州咸鱼科技有限公司长沙分公司,6K-8K,长沙,五险一金大牛带队定期团建不加班节日福利
风控专员无责底薪+五险一金,民营,20-99人,2019-09-20 09:56:43,大专,客服/售前/售后技术支持,不限,长沙安硕信息科技有限公司,3K-5K,长沙,五险一金年底双薪绩效奖金节日福利补充医疗保险
风控管理员(14薪+补贴1000),民营,100-499人,2019-09-20 10:12:22,大专,证券/期货/投资管理/服务,不限,鑫铭悦科技有限公司,4.2K-8K,厦门-湖里区,
高薪银行信用卡风控专员,股份制企业,20-99人,2019-09-20 11:30:29,大专,银行,不限,山东融鼎信息咨询有限公司,8K-10K,济南,五险一金绩效奖金全勤奖带薪年假员工旅游
风控专员/双流,民营,20-99人,2019-09-20 14:14:41,本科,证券/期货/投资管理/服务,1-3年,成都有米斗科技有限公司,4K-6K,成都,免费停车带薪年假全勤奖创业公司五险一金
风控主管,民营,20-99人,2019-09-20 10:13:06,本科,银行,3-5年,福州咸鱼科技有限公司长沙分公司,10K-15K,长沙,五险一金大牛带队定期团建每年多次调薪不加班
高薪风控专员+入职五险一金,民营,100-499人,2019-09-20 10:02:40,学历不限,银行,不限,四川珞恒人力资源有限公司,8K-10K,成都,全勤奖绩效奖金年终分红五险一金年底双薪
初级风控专员  4.5k（无责底薪）+奖金+绩效+补贴+节日福利,合资,20-99人,2019-09-20 14:45:04,本科,银行,1年以下,上海融开融资租赁有限公司,4K-6K,苏州,五险一金绩效奖金定期团建周末双休节日福利
内勤风控催收岗福利好,民营,20-99人,2019-09-20 09:49:03,大专,客服/售前/售后技术支持,不限,安徽杰创商务信息咨询有限公司,6K-10K,西安,五险一金带薪年假年底双薪绩效奖金年终分红
贷后风控专员,民营,20-99人,2019-09-20 09:59:44,大专,银行,1-3年,长沙安硕信息科技有限公司,8K-10K,长沙,14薪五险一金节日福利高温补贴弹性工作
风控专员/催收专员(主管带+社保),民营,20-99人,2019-09-20 09:59:57,学历不限,客服/售前/售后技术支持,不限,西安卓申立和企业管理咨询有限公司,4K-8K,西安,带薪年假弹性工作节日福利定期团建绩效奖金
法律风控总监,其它,20人以下,2019-09-20 14:25:16,本科,证券/期货/投资管理/服务,10年以上,上海谙盈投资管理有限公司,50K-70K,上海,五险一金绩效奖金年终分红包吃带薪年假
风控模型工程师,民营,20-99人,2019-09-20 10:47:18,本科,证券/期货/投资管理/服务,1-3年,福建省盛典网络科技有限公司,8K-10K,福州,创业公司每年多次调薪全勤奖带薪年假节日福利
行政风控客服,民营,10000人以上,2019-09-20 14:19:27,本科,客服/售前/售后技术支持,不限,宜信普惠信息咨询(北京)有限公司,4K-6K,广州-海珠区,五险一金绩效奖金带薪年假定期体检员工旅游
内勤风控催收五险一金双休,民营,20-99人,2019-09-20 09:47:04,大专,客服/售前/售后技术支持,不限,安徽杰创商务信息咨询有限公司,6K-8K,西安-雁塔区,五险一金绩效奖金带薪年假全勤奖节日福利
风控专员（贷后管理，正编内勤）,国企,1000-9999人,2019-09-20 14:09:39,本科,银行,1-3年,平安普惠融资担保有限公司无锡分公司,8K-10K,无锡,五险一金年终分红补充医疗保险定期体检每年多次调薪
大数据风控主管,民营,20-99人,2019-09-20 14:26:34,本科,软件/互联网开发/系统集成,1-3年,广东合惠金服科技有限公司,15K-20K,上海-徐汇区,五险一金带薪年假绩效奖金
风控经理,民营,20-99人,2019-09-20 09:41:46,本科,证券/期货/投资管理/服务,1-3年,湖南云麓智慧信息技术有限公司,6K-8K,长沙,五险一金绩效奖金交通补助包住包吃
5k起 金融风控专员、不加班 双休  临地铁,民营,100-499人,2019-09-20 09:27:12,大专,证券/期货/投资管理/服务,不限,陕西中鑫环汇商务咨询有限公司,5K-8K,西安-雁塔区,五险一金不加班周末双休项目奖金节日福利
互联网大数据风控师,国企,100-499人,2019-09-20 09:38:02,本科,软件/互联网开发/系统集成,1-3年,九九金融信息服务有限公司,6K-10K,西安,绩效奖金加班补助全勤奖带薪年假交通补助
风控建模 ,民营,500-999人,2019-09-20 09:11:03,大专,软件/互联网开发/系统集成,3-5年,民生电商控股(深圳)有限公司,20K-30K,北京,包吃五险一金节日福利周末双休大牛带队
风控专员,股份制企业,1000-9999人,2019-09-20 09:27:24,大专,销售业务,1-3年,锦创科技股份有限公司,4K-6K,烟台,五险一金加班补助周末双休绩效奖金带薪年假
风控 年收入万 五险一金,股份制企业,500-999人,2019-09-20 09:35:29,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-朝阳区,五险一金年底双薪年终分红不加班节日福利
风控催收,民营,100-499人,2019-09-20 09:34:15,大专,证券/期货/投资管理/服务,不限,上海伊玫网络科技有限公司,8K-16K,上海,五险一金带薪年假定期体检节日福利员工旅游
大连风控员5000-10000,民营,100-499人,2019-09-20 10:13:03,中专,银行,不限,沈阳盛业信金融服务有限公司,6K-8K,大连,绩效奖金交通补助五险一金
风控专员,外商独资,100-499人,2019-09-20 09:31:42,本科,证券/期货/投资管理/服务,1-3年,南京卧龙湖置业有限公司,4K-6K,南京,五险一金餐补节日福利带薪年假
风控催收专员/业务员,民营,100-499人,2019-09-20 09:30:15,学历不限,银行,不限,万村联网信息工程有限公司,10K-15K,杭州,绩效奖金全勤奖员工旅游带薪年假餐补
金融风控专员,民营,100-499人,2019-09-20 09:24:04,大专,银行,不限,福州咸鱼科技有限公司,8K-10K,福州,五险一金年底双薪交通补助房补带薪年假
股权投资合规风控岗（财务方向）,国企,20-99人,2019-09-20 09:36:53,本科,财务/审计/税务,3-5年,南京江宁科技创业投资集团有限公司,8K-16K,南京-江宁区,五险一金年终分红包吃交通补助通讯补助
风控专员,股份制企业,100-499人,2019-09-20 13:56:20,学历不限,证券/期货/投资管理/服务,不限,无锡元坤资产管理有限公司,8K-10K,无锡,五险一金年底双薪绩效奖金年终分红带薪年假
金融风控专员（8-10k）,民营,100-499人,2019-09-20 09:24:18,本科,银行,不限,福州咸鱼科技有限公司,8K-10K,福州,五险一金年底双薪绩效奖金全勤奖带薪年假
合规风控经理,股份制企业,20人以下,2019-09-20 14:18:12,本科,证券/期货/投资管理/服务,3-5年,孚时投资管理(上海)有限公司,6K-10K,上海,创业公司大牛带队公司重点项目餐补交通补助
风控专员,股份制企业,1000-9999人,2019-09-20 10:21:28,中专,银行,不限,锦创科技股份有限公司,6K-8K,无锡,周末双休五险一金绩效奖金加班补助全勤奖
风控法务部业务经理及以上,国企,20人以下,2019-09-20 11:20:08,本科,律师/法务/合规,5-10年,江苏金财投资有限公司,10K-15K,南京,
交易风控专员,民营,20-99人,2019-09-20 11:38:52,本科,证券/期货/投资管理/服务,1-3年,大连芸汇商务咨询有限公司,6K-8K,大连,五险一金年终分红绩效奖金全勤奖带薪年假
蚂蚁金服风控催收专员,上市公司,100-499人,2019-09-20 09:04:07,大专,客服/售前/售后技术支持,不限,深圳银雁数据科技有限公司长沙分公司,4K-8K,长沙-芙蓉区,节日福利员工旅游定期体检带薪年假五险一金
风控专员,上市公司,1000-9999人,2019-09-20 10:00:26,大专,银行,不限,平安普惠信息服务有限公司长沙芙蓉北路分公司,6K-10K,长沙,五险一金年底双薪带薪年假定期体检员工旅游
风控专员+双休,民营,100-499人,2019-09-20 09:36:04,大专,证券/期货/投资管理/服务,不限,成都天之图科技有限公司,8K-10K,成都,
风控专员,合资,1000-9999人,2019-09-20 09:47:29,大专,银行,不限,青岛联信商务咨询有限公司石家庄分公司,4K-6K,石家庄,周末双休五险一金加班补助全勤奖带薪年假
合规风控岗,其它,1000-9999人,2019-09-20 09:08:29,本科,律师/法务/合规,3-5年,大同证券有限责任公司衡阳解放大道证券营业部,4K-6K,衡阳,五险一金绩效奖金加班补助全勤奖餐补
投资风控经理,国企,100-499人,2019-09-20 13:53:31,本科,证券/期货/投资管理/服务,3-5年,北京启迪清云能源科技有限公司,8K-12K,北京-海淀区,五险一金年底双薪交通补助餐补通讯补助
风控经理,其它,20人以下,2019-09-20 14:22:06,本科,银行,3-5年,上海谙盈投资管理有限公司,20K-30K,上海,五险一金绩效奖金年终分红加班补助交通补助
风控专员,民营,20-99人,2019-09-20 14:22:38,本科,银行,1-3年,山西中京融通实业有限公司,5K-10K,上海-闵行区,通讯补助节日福利包吃包住年底双薪
信贷风控专员（贷后风控、催收）,民营,20-99人,2019-09-20 09:06:20,中专,银行,不限,成都弘晖企业管理咨询有限公司,4K-8K,成都-成华区,五险一金年底双薪绩效奖金加班补助全勤奖
招商银行风控催收文员,国企,1000-9999人,2019-09-20 09:13:06,大专,行政/后勤/文秘,不限,深圳中南人力资源有限公司,7K-12K,深圳,带薪年假节日福利五险一金绩效奖金餐补
风控专员,民营,10000人以上,2019-09-20 09:03:30,大专,证券/期货/投资管理/服务,不限,中国平安人寿保险股份有限公司重庆市南岸支公司南坪营业部售后服务部,6K-8K,重庆,员工旅游绩效奖金定期体检补充医疗保险节日福利
风控专员+7.25小时+高额工资+单双休,股份制企业,100-499人,2019-09-20 09:37:05,大专,银行,不限,锦创科技股份有限公司安徽分公司,6K-10K,合肥,五险一金加班补助带薪年假全勤奖年底双薪
风控催收专员（无责任底薪3k+提成）,民营,100-499人,2019-09-20 09:14:14,中技,客服/售前/售后技术支持,不限,深圳燊信金融配套服务有限公司,8K-10K,深圳-龙华新区,五险一金绩效奖金全勤奖餐补员工旅游
风控专员,民营,1000-9999人,2019-09-20 10:55:22,大专,证券/期货/投资管理/服务,不限,深圳市恒源昊信息科技有限公司合肥分公司,8K-10K,合肥,五险一金绩效奖金带薪年假节日福利健身俱乐部
风控法务经理,股份制企业,1000-9999人,2019-09-20 08:29:12,本科,证券/期货/投资管理/服务,5-10年,北京万邦达环保技术股份有限公司,15K-20K,北京,五险一金带薪年假通讯补助定期体检弹性工作
风控专员,股份制企业,不限,2019-09-20 09:00:26,本科,客服/售前/售后技术支持,不限,中国平安人寿保险股份有限公司河南分公司普惠本部,8K-15K,郑州,五险一金绩效奖金定期体检员工旅游高温补贴
风控专员,民营,20-99人,2019-09-20 09:41:46,大专,证券/期货/投资管理/服务,1-3年,湖南云麓智慧信息技术有限公司,6K-8K,长沙,周末双休
风控专员（双休、五险一金）,民营,1000-9999人,2019-09-20 09:49:08,大专,银行,不限,南昌传发金融信息服务有限公司,6K-8K,南昌,周末双休五险一金绩效奖金带薪年假节日福利
风控专员,民营,100-499人,2019-09-20 09:35:11,中专,证券/期货/投资管理/服务,不限,北京互连众信科技有限公司广州分公司,6K-8K,惠州,五险一金餐补全勤奖绩效奖金带薪年假
双休薪酬六千+提成+风控专员,民营,100-499人,2019-09-20 09:36:04,大专,证券/期货/投资管理/服务,不限,成都天之图科技有限公司,8K-10K,成都,
合规风控专员,民营,100-499人,2019-09-20 09:45:02,本科,证券/期货/投资管理/服务,1年以下,青岛大摩证券投资有限公司,3.5K-5K,青岛,节日福利五险一金周末双休全勤奖
金融风控专员,股份制企业,500-999人,2019-09-20 11:08:24,本科,证券/期货/投资管理/服务,3-5年,北京荣乾兴茂科技有限公司,15K-20K,北京-东城区,弹性工作出国游周末双休全勤奖通讯补助
金融风控分析师助理,民营,20-99人,2019-09-20 14:25:22,大专,保险,不限,福州咸鱼科技有限公司合肥分公司,4K-7K,合肥,五险一金周末双休试用期全额不加班年底双薪
金融风控师,民营,20-99人,2019-09-20 08:45:03,大专,证券/期货/投资管理/服务,不限,唐山海中鑫诚科技有限公司,8K-10K,唐山,五险一金全勤奖餐补交通补助周末双休
风控策略分析师,民营,100-499人,2019-09-20 14:15:25,本科,银行,1-3年,上海分蛋信息科技有限公司,18K-25K,上海-黄浦区,节日福利五险一金带薪年假年终奖金周末双休
风控专员内勤审核文员办公室文员资料文员,民营,20人以下,2019-09-20 09:19:28,大专,证券/期货/投资管理/服务,不限,中寰浩天融资租赁(浙江自贸区)有限公司,5K-10K,杭州-余杭区,五险一金节日福利高温补贴创业公司
哈尔滨风控专员5000+,民营,100-499人,2019-09-20 08:44:04,中专,银行,不限,沈阳盛业信金融服务有限公司,5K-10K,哈尔滨-南岗区,绩效奖金五险一金带薪年假
风控,民营,20-99人,2019-09-20 14:03:38,大专,银行,1年以下,河北佑安金融服务外包有限公司,3K-5K,石家庄,绩效奖金高温补贴节日福利周末双休
风控专员,外商独资,20人以下,2019-09-20 09:38:27,大专,证券/期货/投资管理/服务,不限,沃风商务咨询(上海)有限公司,5K-7K,上海,五险一金周末双休定期团建年底双薪
资产风控回收提醒客服专员,上市公司,500-999人,2019-09-20 08:31:49,学历不限,银行,不限,安徽迪科数金科技有限公司西安分公司,4K-6K,西安,五险一金绩效奖金餐补带薪年假弹性工作
金融风控专员4k+,合资,20-99人,2019-09-20 09:11:16,学历不限,证券/期货/投资管理/服务,不限,沈阳鑫路万通电子商务有限公司,4K-6K,沈阳-沈河区,五险一金绩效奖金全勤奖交通补助餐补
风控专员,民营,20-99人,2019-09-20 08:24:38,大专,证券/期货/投资管理/服务,不限,潍坊市汇辰商务咨询有限公司,8K-10K,潍坊,五险一金绩效奖金定期体检员工旅游节日福利
风控专员/底薪3000+午餐/提成+五险一金,民营,1000-9999人,2019-09-20 08:52:33,大专,客服/售前/售后技术支持,不限,河南互连众信企业征信有限公司,4.2K-6.8K,郑州-金水区,创业公司五险一金绩效奖金全勤奖包吃
风控专员,上市公司,10000人以上,2019-09-20 14:09:17,本科,客服/售前/售后技术支持,1-3年,宜信普惠信息咨询(北京)有限公司武汉分公司,4K-6K,武汉-江汉区,五险一金带薪年假周末双休定期团建定期体检
金融风控客服专员 ,股份制企业,1000-9999人,2019-09-20 14:01:02,本科,银行,不限,北京捷越联合信息咨询有限公司株洲第一分公司,5K-8K,株洲,
风控经理,股份制企业,100-499人,2019-09-20 08:03:19,本科,银行,1-3年,纪年科技股份有限公司,4K-6K,许昌-魏都区,餐补绩效奖金带薪年假节日福利高温补贴
风控运维岗,国企,100-499人,2019-09-20 09:18:41,本科,证券/期货/投资管理/服务,1-3年,中航期货有限公司,6K-8K,深圳,五险一金餐补带薪年假定期体检高温补贴
风控外呼客服+五险一金,外商独资,10000人以上,2019-09-20 10:16:01,大专,客服/售前/售后技术支持,不限,捷信消费金融有限公司,4K-6K,天津-和平区,节日福利五险一金带薪年假定期体检绩效奖金
风控专员（双休+五险一金）,民营,1000-9999人,2019-09-20 09:52:16,大专,律师/法务/合规,1-3年,青岛联信商务咨询有限公司成都分公司,6K-8K,成都-青羊区,五险一金绩效奖金带薪年假员工旅游节日福利
投资风控经理,外商独资,20-99人,2019-09-20 14:05:22,本科,银行,不限,北京东环置业有限公司,20K-30K,北京,五险一金定期体检绩效奖金节日福利周末双休
银行资产催收人员/电催专员/风控专员,民营,1000-9999人,2019-09-20 08:59:43,大专,银行,不限,青岛联信商务咨询有限公司呼和浩特分公司,6K-8K,呼和浩特,五险一金绩效奖金加班补助带薪年假员工旅游
风控专员,民营,20-99人,2019-09-20 09:10:59,大专,信托/担保/拍卖/典当,1-3年,重庆正果装饰工程有限公司,4K-6K,重庆,全勤奖带薪年假弹性工作绩效奖金年底双薪
双休+高薪+风控专员+催收+五险一金,民营,1000-9999人,2019-09-20 10:08:26,大专,银行,无经验,四川生活家家居集团有限公司,8K-10K,成都-龙泉驿区,五险一金全勤奖年底双薪加班补助补充医疗保险
7000包住急聘风控专员/贷后管理员/电催客服,民营,20-99人,2019-09-20 09:31:03,中专,银行,不限,深圳新思法律咨询有限公司湖南分公司,6K-12K,长沙,五险一金周末双休加班补助节日福利全勤奖
长春风控员5000+,民营,100-499人,2019-09-20 10:08:06,中专,银行,不限,沈阳盛业信金融服务有限公司,5K-10K,长春-二道区,绩效奖金交通补助五险一金
电话风控专员-不加班福利好,外商独资,10000人以上,2019-09-20 14:16:05,大专,银行,不限,捷信消费金融有限公司,4K-6K,长沙-岳麓区,每年多次调薪带薪年假绩效奖金五险一金补充医疗保险
法务风控,民营,100-499人,2019-09-20 09:24:00,硕士,律师/法务/合规,3-5年,深圳市中环物业管理有限公司金中环物业服务中心,15K-20K,深圳,五险一金绩效奖金带薪年假员工旅游节日福利
风控客服,民营,20-99人,2019-09-20 14:23:32,本科,客服/售前/售后技术支持,不限,长沙宁合传媒有限公司,4K-6K,长沙,全勤奖五险一金绩效奖金带薪年假员工旅游
银行风控催收专员,民营,20-99人,2019-09-20 09:43:06,大专,银行,不限,广州润色广告制作有限公司,6K-8K,广州,五险一金绩效奖金年终分红餐补节日福利
法务风控岗,国企,100-499人,2019-09-20 14:13:30,本科,律师/法务/合规,3-5年,中电建路桥集团东南发展有限公司,8K-16K,杭州,五险一金包住补充医疗保险定期体检绩效奖金
咨询工程师（财务、审计、风控）,民营,100-499人,2019-09-20 14:13:30,本科,财务/审计/税务,5-10年,福建正孚软件有限公司,6K-8K,福州,五险一金交通补助餐补通讯补助带薪年假
风控经理,上市公司,500-999人,2019-09-20 14:18:16,本科,证券/期货/投资管理/服务,5-10年,时代九方(深圳)健康科技控股有限公司,10K-15K,郑州-金水区,绩效奖金全勤奖
风控专员（双岗）,民营,1000-9999人,2019-09-20 10:46:06,大专,证券/期货/投资管理/服务,不限,友众信业金融信息服务(上海)有限公司合肥第一分公司,4K-6K,合肥,五险一金14薪周末双休交通补助餐补
风控数据员,其它,1000-9999人,2019-09-20 09:51:30,本科,财务/审计/税务,1-3年,中娱传媒有限公司,3K-5K,芜湖-弋江区,加班补助餐补带薪年假包吃五险一金
y藏龙岛6~9k风控催收岗,民营,20-99人,2019-09-20 10:05:03,中专,银行,1年以下,武汉鑫丹鸿博科技有限公司,6K-8K,武汉-江夏区,五险一金年终分红年底双薪全勤奖弹性工作
银行后台风控催收文员月入1-1.5万（经验不限）,国企,1000-9999人,2019-09-20 09:17:33,大专,行政/后勤/文秘,不限,深圳中南人力资源有限公司,10K-15K,深圳,五险一金带薪年假节日福利年终奖六险二金
银行后台风控催收专员月薪1-1.5万,国企,1000-9999人,2019-09-20 09:02:39,大专,银行,不限,深圳中南人力资源有限公司,10K-15K,深圳,五险一金年底双薪绩效奖金全勤奖房补
风控客服专员,股份制企业,10000人以上,2019-09-20 11:08:27,本科,客服/售前/售后技术支持,1-3年,平安普惠投资咨询有限公司深圳龙岗营业部,10K-15K,深圳,绩效奖金带薪年假五险一金员工旅游高温补贴
高级项目经理（风控、内控方向）,民营,1000-9999人,2019-09-20 14:14:08,本科,财务/审计/税务,不限,瑞华会计师事务所(特殊普通合伙),15K-20K,北京,五险一金餐补补充医疗保险周末双休
招商银行风控催收岗/年薪10万/周末双休,银行,100-499人,2019-09-20 09:03:43,大专,其他,无经验,深圳市昆盛企业管理咨询有限公司,4.5K-6K,深圳,
合规风控人员,国企,20人以下,2019-09-20 14:12:07,本科,律师/法务/合规,5-10年,泰州中国医药城新药基金管理有限公司,10K-16K,徐州,五险一金绩效奖金餐补
建设银行风控催收专员,上市公司,100-499人,2019-09-20 09:05:22,大专,客服/售前/售后技术支持,不限,深圳银雁数据科技有限公司长沙分公司,4K-8K,长沙,五险一金全勤奖餐补包住带薪年假
风控系统高级研发工程师,民营,100-499人,2019-09-20 10:09:43,本科,软件/互联网开发/系统集成,5-10年,北京空际科技有限公司,30K-40K,北京,创业公司大牛带队绩效奖金弹性工作五险一金
风控经理,合资,20人以下,2019-09-20 14:25:20,本科,证券/期货/投资管理/服务,3-5年,上海佰惬企业管理咨询有限公司,10K-15K,深圳,五险一金周末双休节日福利绩效奖金公司重点项目
基金风控主管（法务方向）,国企,20-99人,2019-09-20 14:16:38,本科,证券/期货/投资管理/服务,1-3年,广州市天河投资管理有限公司,4K-6K,广州,全勤奖通讯补助节日福利周末双休餐补
